@relation Gestures

@attribute Mean_GyroX numeric
@attribute Max_GyroX numeric
@attribute Min_Gyrox numeric
@attribute RMS_Gyrox numeric
@attribute Mean_AcclY numeric
@attribute Max_AcclY numeric
@attribute Min_AcclY numeric
@attribute RMS_AcclY numeric
@attribute Mean_AcclZ numeric
@attribute Max_AcclZ numeric
@attribute Min_AcclZ numeric
@attribute RMS_AcclZ numeric
@attribute Mean_AcclX numeric
@attribute Max_AcclX numeric
@attribute Min_AcclX numeric
@attribute RMS_AcclX numeric
@attribute Mean_GyroY numeric
@attribute Max_GyroY numeric
@attribute Min_GyroY numeric
@attribute RMS_GyroY numeric
@attribute Mean_GyroZ numeric
@attribute Max_GyroZ numeric
@attribute Min_GyroZ numeric
@attribute RMS_GyroZ numeric
@attribute result {straight,forward,straight_to_forward,forward_to_straight}

@data
0.007236,0.093668,-0.083542,0.041873,-5.568642,-4.148884,-7.55457,5.637734,12.208064,14.191635,10.864484,12.234507,-75.589592,-74.331299,-76.936333,75.591339,-0.011755,0.05934,-0.072754,0.037143,-0.018714,0.04744,-0.088211,0.039906,forward
0.007236,0.093668,-0.083542,0.041873,-5.568642,-4.148884,-7.55457,5.637734,12.208064,14.191635,10.864484,12.234507,-75.589592,-74.331299,-76.936333,75.591339,-0.011755,0.05934,-0.072754,0.037143,-0.018714,0.04744,-0.088211,0.039906,forward
0.007236,0.093668,-0.083542,0.041873,-5.568642,-4.148884,-7.55457,5.637734,12.208064,14.191635,10.864484,12.234507,-75.589592,-74.331299,-76.936333,75.591339,-0.011755,0.05934,-0.072754,0.037143,-0.018714,0.04744,-0.088211,0.039906,forward
-0.008309,0.020855,-0.043874,0.02088,-7.028777,-6.104568,-7.998957,7.047044,12.537159,13.511647,11.561709,12.547395,-75.323845,-74.003769,-76.355942,75.326019,0.015732,0.084973,-0.066443,0.045227,0.010971,0.065642,-0.044641,0.024434,forward
-0.008309,0.020855,-0.043874,0.02088,-7.028777,-6.104568,-7.998957,7.047044,12.537159,13.511647,11.561709,12.547395,-75.323845,-74.003769,-76.355942,75.326019,0.015732,0.084973,-0.066443,0.045227,0.010971,0.065642,-0.044641,0.024434,forward
-0.008309,0.020855,-0.043874,0.02088,-7.028777,-6.104568,-7.998957,7.047044,12.537159,13.511647,11.561709,12.547395,-75.323845,-74.003769,-76.355942,75.326019,0.015732,0.084973,-0.066443,0.045227,0.010971,0.065642,-0.044641,0.024434,forward
-0.008309,0.020855,-0.043874,0.02088,-7.028777,-6.104568,-7.998957,7.047044,12.537159,13.511647,11.561709,12.547395,-75.323845,-74.003769,-76.355942,75.326019,0.015732,0.084973,-0.066443,0.045227,0.010971,0.065642,-0.044641,0.024434,forward
0.001602,0.085811,-0.058495,0.037777,-7.528345,-5.891952,-9.573464,7.584701,10.65738,12.299162,9.085022,10.695478,-75.514069,-74.331306,-76.248672,75.515686,-0.013169,0.059047,-0.082475,0.041288,-0.006593,0.061395,-0.076772,0.033442,forward
0.001602,0.085811,-0.058495,0.037777,-7.528345,-5.891952,-9.573464,7.584701,10.65738,12.299162,9.085022,10.695478,-75.514069,-74.331306,-76.248672,75.515686,-0.013169,0.059047,-0.082475,0.041288,-0.006593,0.061395,-0.076772,0.033442,forward
0.001602,0.085811,-0.058495,0.037777,-7.528345,-5.891952,-9.573464,7.584701,10.65738,12.299162,9.085022,10.695478,-75.514069,-74.331306,-76.248672,75.515686,-0.013169,0.059047,-0.082475,0.041288,-0.006593,0.061395,-0.076772,0.033442,forward
0.001602,0.085811,-0.058495,0.037777,-7.528345,-5.891952,-9.573464,7.584701,10.65738,12.299162,9.085022,10.695478,-75.514069,-74.331306,-76.248672,75.515686,-0.013169,0.059047,-0.082475,0.041288,-0.006593,0.061395,-0.076772,0.033442,forward
-0.009507,0.04324,-0.072436,0.029862,-7.844781,-6.393802,-9.774588,7.900408,11.916512,13.728094,9.717124,11.962575,-75.351357,-74.329384,-76.214195,75.352707,-0.005166,0.091112,-0.100279,0.049293,0.010353,0.087561,-0.069275,0.0417,forward
-0.009507,0.04324,-0.072436,0.029862,-7.844781,-6.393802,-9.774588,7.900408,11.916512,13.728094,9.717124,11.962575,-75.351357,-74.329384,-76.214195,75.352707,-0.005166,0.091112,-0.100279,0.049293,0.010353,0.087561,-0.069275,0.0417,forward
-0.009507,0.04324,-0.072436,0.029862,-7.844781,-6.393802,-9.774588,7.900408,11.916512,13.728094,9.717124,11.962575,-75.351357,-74.329384,-76.214195,75.352707,-0.005166,0.091112,-0.100279,0.049293,0.010353,0.087561,-0.069275,0.0417,forward
-0.009507,0.04324,-0.072436,0.029862,-7.844781,-6.393802,-9.774588,7.900408,11.916512,13.728094,9.717124,11.962575,-75.351357,-74.329384,-76.214195,75.352707,-0.005166,0.091112,-0.100279,0.049293,0.010353,0.087561,-0.069275,0.0417,forward
-0.002354,0.042973,-0.104222,0.034009,-7.387447,-5.346046,-9.809065,7.467534,10.280824,12.846983,7.083367,10.418694,-75.563667,-74.576477,-76.543655,75.565384,0.022892,0.135907,-0.089906,0.058775,0.01066,0.095484,-0.037623,0.037197,forward
-0.002354,0.042973,-0.104222,0.034009,-7.387447,-5.346046,-9.809065,7.467534,10.280824,12.846983,7.083367,10.418694,-75.563667,-74.576477,-76.543655,75.565384,0.022892,0.135907,-0.089906,0.058775,0.01066,0.095484,-0.037623,0.037197,forward
-0.002354,0.042973,-0.104222,0.034009,-7.387447,-5.346046,-9.809065,7.467534,10.280824,12.846983,7.083367,10.418694,-75.563667,-74.576477,-76.543655,75.565384,0.022892,0.135907,-0.089906,0.058775,0.01066,0.095484,-0.037623,0.037197,forward
-0.002354,0.042973,-0.104222,0.034009,-7.387447,-5.346046,-9.809065,7.467534,10.280824,12.846983,7.083367,10.418694,-75.563667,-74.576477,-76.543655,75.565384,0.022892,0.135907,-0.089906,0.058775,0.01066,0.095484,-0.037623,0.037197,forward
0.006052,0.089286,-0.118297,0.036519,-7.555568,-5.987725,-12.437075,7.750509,11.315097,12.580732,8.506554,11.339231,-75.581108,-71.435127,-78.767509,75.592796,0.013161,0.135268,-0.09671,0.050297,-0.024832,0.110984,-0.159425,0.062694,forward
0.006052,0.089286,-0.118297,0.036519,-7.555568,-5.987725,-12.437075,7.750509,11.315097,12.580732,8.506554,11.339231,-75.581108,-71.435127,-78.767509,75.592796,0.013161,0.135268,-0.09671,0.050297,-0.024832,0.110984,-0.159425,0.062694,forward
0.006052,0.089286,-0.118297,0.036519,-7.555568,-5.987725,-12.437075,7.750509,11.315097,12.580732,8.506554,11.339231,-75.581108,-71.435127,-78.767509,75.592796,0.013161,0.135268,-0.09671,0.050297,-0.024832,0.110984,-0.159425,0.062694,forward
0.006052,0.089286,-0.118297,0.036519,-7.555568,-5.987725,-12.437075,7.750509,11.315097,12.580732,8.506554,11.339231,-75.581108,-71.435127,-78.767509,75.592796,0.013161,0.135268,-0.09671,0.050297,-0.024832,0.110984,-0.159425,0.062694,forward
0.001562,0.039498,-0.040585,0.017336,-10.601528,-9.571548,-11.469769,10.615179,12.712444,13.586349,11.877761,12.719929,-74.798698,-73.87159,-75.59742,74.799492,-0.015744,0.071924,-0.11771,0.04614,0.018293,0.068572,-0.043149,0.033528,forward
